com.samsung.shealth.activity.day_summary,6100041,1
others_time,goal,longest_idle_time,create_time,distance,run_time,step_count,walk_time,day_time,deviceuuid,active_time,score,pkg_name,update_time,longest_active_time,datauuid,extra_data,calorie
0,60,30720000,2019-03-02 07:00:00.626,7016.9727,131370,8382,5282584,1551484800000,eL5K8TBQJK,5413954,150,com.sec.android.app.shealth,2019-03-08 17:04:00.630,300000,dd533888-5654-45ec-8676-8e768391598a,dd533888-5654-45ec-8676-8e768391598a.extra_data.json,340.50003,
0,60,18480000,2020-03-05 06:00:00.842,4171.7407,10800,5643,3552419,1583366400000,jpgso+yMpj,3563219,98,com.sec.android.app.shealth,2020-03-06 08:35:40.665,480000,82a9620e-c378-48da-89b1-88f9e9880d2f,82a9620e-c378-48da-89b1-88f9e9880d2f.extra_data.json,216.10994,
0,60,32040000,2019-11-29 06:00:00.721,6817.1104,35472,8996,5642079,1574985600000,eL5K8TBQJK,5677551,156,com.sec.android.app.shealth,2019-11-30 06:35:09.303,420000,1fe105fb-d084-4632-85c4-62972ef4f382,1fe105fb-d084-4632-85c4-62972ef4f382.extra_data.json,312.06894,
0,60,30660000,2019-11-17 06:00:01.703,10529.694,22992,14544,9795359,1573948800000,eL5K8TBQJK,9818351,271,com.sec.android.app.shealth,2019-11-18 21:01:05.380,1306280,96d7e0b5-2903-4779-b7c3-34ddd94d8845,96d7e0b5-2903-4779-b7c3-34ddd94d8845.extra_data.json,489.77954,
0,60,32400000,2019-01-10 08:19:36.462,3543.5906,42702,4402,2839236,1547078400000,eL5K8TBQJK,2881938,78,com.sec.android.app.shealth,2019-01-11 06:26:35.016,60000,c6c42928-d07c-4a31-b829-f694fb6f847f,c6c42928-d07c-4a31-b829-f694fb6f847f.extra_data.json,167.86998,
1163120,60,8820000,2019-11-19 06:00:02.912,8301.764,184914,11700,7467545,1574121600000,eL5K8TBQJK,8815579,243,com.sec.android.app.shealth,2019-11-20 15:51:44.445,1163120,eb9d31ad-6e33-4af1-9da9-9c0c376c4de1,eb9d31ad-6e33-4af1-9da9-9c0c376c4de1.extra_data.json,490.27908,
0,60,23100000,2019-10-08 05:00:01.183,6177.014,76826,8225,5152097,1570492800000,eL5K8TBQJK,5228923,143,com.sec.android.app.shealth,2019-10-09 13:34:39.635,704290,fddfca98-d173-4c07-9ddd-4febfa14005b,fddfca98-d173-4c07-9ddd-4febfa14005b.extra_data.json,294.28995,
0,60,31500000,2019-08-01 05:00:01.085,8574.093,37943,11932,7737798,1564617600000,eL5K8TBQJK,7775741,213,com.sec.android.app.shealth,2019-08-02 06:25:17.788,240000,6b091514-dcbb-4602-9ba5-f98cf1778df5,6b091514-dcbb-4602-9ba5-f98cf1778df5.extra_data.json,404.9299,
0,60,18780000,2020-03-11 06:00:00.567,6480.6577,43359,8634,5761947,1583884800000,jpgso+yMpj,5805306,160,com.sec.android.app.shealth,2020-03-12 12:21:43.580,870500,f39b6d1d-c4ad-4507-bd4d-1e0854021021,f39b6d1d-c4ad-4507-bd4d-1e0854021021.extra_data.json,318.4645,
0,60,28440000,2019-12-10 06:00:00.843,5970.1743,57668,8055,5174052,1575936000000,eL5K8TBQJK,5231720,143,com.sec.android.app.shealth,2019-12-11 14:37:24.250,843890,2ad5e0db-8613-45c4-ae83-959ddbcee335,2ad5e0db-8613-45c4-ae83-959ddbcee335.extra_data.json,285.3262,
0,60,21900000,2019-03-28 07:00:00.720,1942.0,30544,2332,1483816,1553731200000,eL5K8TBQJK,1514360,40,com.sec.android.app.shealth,2019-03-29 06:20:50.943,120000,83f7d87a-543d-4800-910e-df04c3240cef,83f7d87a-543d-4800-910e-df04c3240cef.extra_data.json,89.71001,
0,60,20280000,2020-03-17 06:00:00.882,4903.6636,23600,6471,4240516,1584403200000,jpgso+yMpj,4264116,116,com.sec.android.app.shealth,2020-03-18 07:16:38.156,120000,42cb93f9-464c-4f6e-8777-3168e67fcf7c,42cb93f9-464c-4f6e-8777-3168e67fcf7c.extra_data.json,241.76106,
0,60,19620000,2019-09-02 05:00:02.288,7317.7417,50553,10024,6318560,1567382400000,eL5K8TBQJK,6369113,175,com.sec.android.app.shealth,2019-09-03 05:16:31.080,985060,c69bbff4-1790-4a5c-af19-d53730345819,c69bbff4-1790-4a5c-af19-d53730345819.extra_data.json,355.30917,
0,60,29460000,2019-06-14 06:00:00.575,4184.5884,19200,5337,3519032,1560470400000,eL5K8TBQJK,3538232,96,com.sec.android.app.shealth,2019-06-15 06:00:01.213,60000,e0996963-0395-429b-a753-0bb0f6b7b832,e0996963-0395-429b-a753-0bb0f6b7b832.extra_data.json,196.74997,
0,60,20880000,2020-03-23 07:00:00.584,2918.443,3200,3974,2645322,1584921600000,jpgso+yMpj,2648522,73,com.sec.android.app.shealth,2020-03-24 09:15:16.498,60000,8b363d91-045d-41de-9021-104648d38543,8b363d91-045d-41de-9021-104648d38543.extra_data.json,148.78995,
0,60,17580000,2019-05-09 06:00:00.900,3572.7,141403,4035,2413307,1557360000000,eL5K8TBQJK,2554710,70,com.sec.android.app.shealth,2019-05-10 05:11:04.775,180000,5f852055-4df8-4dc6-98e5-0d9e55a34ce0,5f852055-4df8-4dc6-98e5-0d9e55a34ce0.extra_data.json,174.98997,
0,60,31920000,2020-01-15 06:00:00.364,7612.095,4000,10345,6593833,1579046400000,jpgso+yMpj,6597833,181,com.sec.android.app.shealth,2020-01-16 03:15:23.056,4693140,243c9caf-d073-4757-b42c-a328664fa89a,243c9caf-d073-4757-b42c-a328664fa89a.extra_data.json,367.12848,
0,60,54120000,2019-04-05 07:00:00.874,2448.9507,63600,2935,1851532,1554422400000,eL5K8TBQJK,1915132,51,com.sec.android.app.shealth,2019-04-06 06:30:36.247,60000,89d31890-820d-4cd3-b1f2-3231ec1d7c10,89d31890-820d-4cd3-b1f2-3231ec1d7c10.extra_data.json,129.65,
0,60,22320000,2020-01-21 06:00:00.534,6302.412,59610,8374,5268586,1579564800000,jpgso+yMpj,5328196,145,com.sec.android.app.shealth,2020-01-22 05:55:13.234,360000,f90ae42d-7b87-4dec-ba2f-a4ee93f15cce,f90ae42d-7b87-4dec-ba2f-a4ee93f15cce.extra_data.json,320.048,
0,60,21960000,2019-10-18 05:00:00.793,11163.696,97448,15005,9257994,1571356800000,eL5K8TBQJK,9355442,258,com.sec.android.app.shealth,2019-10-19 07:15:16.885,1034120,542423d7-cc70-4bc7-9188-a7a18219cad0,542423d7-cc70-4bc7-9188-a7a18219cad0.extra_data.json,526.77826,
0,60,29460000,2019-06-20 06:00:00.608,4049.9688,65731,5138,3234029,1560988800000,eL5K8TBQJK,3299760,90,com.sec.android.app.shealth,2019-06-21 06:00:01.462,240000,2c11c50b-e379-4d1a-ba60-dd6884345204,2c11c50b-e379-4d1a-ba60-dd6884345204.extra_data.json,192.83005,
0,60,29760000,2020-03-29 07:00:00.820,3319.2498,45200,4373,2841420,1585440000000,jpgso+yMpj,2886620,78,com.sec.android.app.shealth,2020-03-30 07:15:12.186,60000,e000c2a9-b232-4d3f-a64d-b5b8ae4b5418,e000c2a9-b232-4d3f-a64d-b5b8ae4b5418.extra_data.json,171.10007,
0,60,23820000,2019-10-28 06:00:00.789,8433.438,137879,11226,6769733,1572220800000,eL5K8TBQJK,6907612,190,com.sec.android.app.shealth,2019-10-29 04:27:29.089,420000,f6c04493-5b33-422c-a0c4-e8499a072c9f,f6c04493-5b33-422c-a0c4-e8499a072c9f.extra_data.json,402.47,
0,60,22260000,2019-06-07 06:00:00.697,4747.911,51862,5958,3725426,1559865600000,eL5K8TBQJK,3777288,103,com.sec.android.app.shealth,2019-06-08 06:00:01.613,300000,7876f879-4b27-44a4-a57a-e80b591d3d5a,7876f879-4b27-44a4-a57a-e80b591d3d5a.extra_data.json,218.30998,
6867130,60,26640000,2019-12-18 07:00:01.004,3719.6113,74400,11022,3083733,1576627200000,eL5K8TBQJK,10025263,276,com.sec.android.app.shealth,2019-12-19 08:55:08.227,4923950,ff506fce-05a5-4f08-9193-3a3aae473355,ff506fce-05a5-4f08-9193-3a3aae473355.extra_data.json,717.6339,
0,60,22080000,2019-07-23 06:00:01.303,2267.699,8400,3059,2016281,1563840000000,eL5K8TBQJK,2024681,55,com.sec.android.app.shealth,2019-07-24 08:14:21.199,60000,a51008b0-6286-4518-b5fa-1dd390104b23,a51008b0-6286-4518-b5fa-1dd390104b23.extra_data.json,110.15999,
897700,60,18540000,2020-01-27 06:00:01.190,8763.778,41203,12013,7524964,1580083200000,jpgso+yMpj,8463867,233,com.sec.android.app.shealth,2020-01-28 06:15:25.144,897700,929899b0-aae5-4f1b-89ef-23e8916ac13f,929899b0-aae5-4f1b-89ef-23e8916ac13f.extra_data.json,507.89633,
0,60,22260000,2019-02-18 07:00:00.730,4006.7195,11600,5164,3312659,1550448000000,eL5K8TBQJK,3324259,91,com.sec.android.app.shealth,2019-02-19 06:39:37.642,300000,3d8be63a-b97b-4bb2-8ea8-050d39119673,3d8be63a-b97b-4bb2-8ea8-050d39119673.extra_data.json,184.44998,
0,60,34380000,2019-02-23 07:27:53.710,7142.169,37200,9111,5778824,1550880000000,eL5K8TBQJK,5816024,160,com.sec.android.app.shealth,2019-02-24 06:31:16.800,1029764,f51dace8-ccac-4d74-8c3a-c2a10c0fb39f,f51dace8-ccac-4d74-8c3a-c2a10c0fb39f.extra_data.json,335.6066,
0,-1,-1,2019-01-10 08:19:37.229,0.0,0,0,0,1546041600000,eL5K8TBQJK,0,0,com.sec.android.app.shealth,2019-01-10 08:19:37.229,0,62d71d4f-4d11-4124-a91b-edb90d2fd200,62d71d4f-4d11-4124-a91b-edb90d2fd200.extra_data.json,0.0,
0,-1,-1,2019-01-10 08:19:37.503,0.0,0,0,0,1546646400000,eL5K8TBQJK,0,0,com.sec.android.app.shealth,2019-01-10 08:19:37.503,0,935a7c47-c516-4910-be27-1fb7f279d452,935a7c47-c516-4910-be27-1fb7f279d452.extra_data.json,0.0,
0,60,24540000,2019-10-03 05:00:01.339,5802.814,89910,7375,4767286,1570060800000,eL5K8TBQJK,4857196,133,com.sec.android.app.shealth,2019-10-04 21:23:20.683,865440,337be0b1-4fb9-439e-b8d7-23ebeb6fb6f6,337be0b1-4fb9-439e-b8d7-23ebeb6fb6f6.extra_data.json,304.13098,
0,60,30480000,2019-02-07 07:00:00.925,3238.7703,385844,3585,1625952,1549497600000,eL5K8TBQJK,2011796,55,com.sec.android.app.shealth,2019-02-08 06:31:33.699,480000,aa2ad37f-b8cf-4af4-80d1-9d5e4d5869f8,aa2ad37f-b8cf-4af4-80d1-9d5e4d5869f8.extra_data.json,181.16997,
0,60,27360000,2020-04-04 07:00:00.529,3540.4124,4400,4762,3158185,1585958400000,jpgso+yMpj,3162585,86,com.sec.android.app.shealth,2020-04-05 06:55:16.894,60000,3f795b91-c801-4526-afc0-6ae7a477eed7,3f795b91-c801-4526-afc0-6ae7a477eed7.extra_data.json,178.00003,
0,60,20640000,2019-02-25 07:00:00.363,2030.5598,23971,2538,1624116,1551052800000,eL5K8TBQJK,1648087,45,com.sec.android.app.shealth,2019-02-26 06:07:09.797,60000,eb6e678b-8b0b-4bf8-bdc6-b2fd27f68d77,eb6e678b-8b0b-4bf8-bdc6-b2fd27f68d77.extra_data.json,97.76999,
0,-1,-1,2019-01-10 08:19:37.359,0.0,0,0,0,1546214400000,eL5K8TBQJK,0,0,com.sec.android.app.shealth,2019-01-10 08:19:37.359,0,d43d46e2-f368-4f43-9169-cde802814d44,d43d46e2-f368-4f43-9169-cde802814d44.extra_data.json,0.0,
0,-1,-1,2019-01-10 08:19:37.418,0.0,0,0,0,1546387200000,eL5K8TBQJK,0,0,com.sec.android.app.shealth,2019-01-10 08:19:37.418,0,7bab2db3-f4c4-4be6-9339-6ca5f3c9b63a,7bab2db3-f4c4-4be6-9339-6ca5f3c9b63a.extra_data.json,0.0,
0,60,39600000,2019-06-18 06:00:01.198,3991.777,19107,5062,3184021,1560816000000,eL5K8TBQJK,3203128,88,com.sec.android.app.shealth,2019-06-19 05:57:55.605,674009,0ee3b56c-4914-41db-86e3-ca09134a84d6,0ee3b56c-4914-41db-86e3-ca09134a84d6.extra_data.json,186.99554,
0,60,22680000,2020-01-06 07:00:00.428,6412.0923,51162,8516,5590640,1578268800000,eL5K8TBQJK,5641802,155,com.sec.android.app.shealth,2020-01-07 08:35:46.894,60000,3eb1ca84-ad07-44a2-92f5-50818ae1684e,3eb1ca84-ad07-44a2-92f5-50818ae1684e.extra_data.json,306.5999,
619430,60,21600000,2019-09-13 05:00:00.902,7816.9097,124216,10176,6157369,1568332800000,eL5K8TBQJK,6901015,190,com.sec.android.app.shealth,2019-09-14 11:54:09.602,619430,535acf9d-cf6c-4686-b1b6-b43f06e8be05,535acf9d-cf6c-4686-b1b6-b43f06e8be05.extra_data.json,424.03998,
887640,60,18480000,2020-02-02 07:00:00.478,3577.6155,11600,4753,3146876,1580601600000,jpgso+yMpj,4046116,110,com.sec.android.app.shealth,2020-02-03 19:50:16.279,887640,96650608-631f-405a-b3ed-d20ba83bbecb,96650608-631f-405a-b3ed-d20ba83bbecb.extra_data.json,262.78903,
0,60,27300000,2019-10-23 05:00:01.535,8821.12,101889,11685,7040103,1571788800000,eL5K8TBQJK,7141992,196,com.sec.android.app.shealth,2019-10-24 06:14:14.964,420000,276b46d3-9a58-49d2-b05a-684b5ac200da,276b46d3-9a58-49d2-b05a-684b5ac200da.extra_data.json,412.62988,
0,60,21480000,2019-10-21 05:01:44.006,9467.226,60540,13212,7839833,1571616000000,eL5K8TBQJK,7900373,218,com.sec.android.app.shealth,2019-10-22 07:55:37.368,834260,4afbd6c8-bc80-45aa-9a90-1c6a53cd3b28,4afbd6c8-bc80-45aa-9a90-1c6a53cd3b28.extra_data.json,449.60074,
0,60,42960000,2019-04-22 06:18:22.337,3001.07,30590,3726,2354111,1555891200000,eL5K8TBQJK,2384701,65,com.sec.android.app.shealth,2019-04-23 05:59:26.081,120000,79201b8d-b33a-4473-a490-7adec76b185d,79201b8d-b33a-4473-a490-7adec76b185d.extra_data.json,144.27002,
0,60,26940000,2020-04-10 06:00:01.583,1864.91,7600,2489,1647490,1586476800000,jpgso+yMpj,1655090,45,com.sec.android.app.shealth,2020-04-11 07:35:13.141,60000,efe21e85-0ae3-4f2f-bbb2-4770301677df,efe21e85-0ae3-4f2f-bbb2-4770301677df.extra_data.json,92.27999,
0,60,31680000,2019-07-19 06:00:00.724,4544.6904,18400,6032,3850928,1563494400000,eL5K8TBQJK,3869328,106,com.sec.android.app.shealth,2019-07-20 08:09:27.963,180000,890b89fe-d709-4b6c-ae1e-ab449ade65b6,890b89fe-d709-4b6c-ae1e-ab449ade65b6.extra_data.json,208.45001,
4194090,60,22260000,2019-12-19 07:00:00.349,3491.9238,34259,9582,3029207,1576713600000,eL5K8TBQJK,7257556,200,com.sec.android.app.shealth,2019-12-20 07:55:09.518,2023460,99d00492-b901-4c0f-acb2-526cc9322bac,99d00492-b901-4c0f-acb2-526cc9322bac.extra_data.json,486.64523,
0,60,42120000,2019-12-20 07:00:02.825,7882.0195,1238533,8817,3840795,1576800000000,eL5K8TBQJK,5079328,140,com.sec.android.app.shealth,2019-12-21 05:50:56.634,1333962,4aa34173-f326-482a-a330-f6bd65158a1e,4aa34173-f326-482a-a330-f6bd65158a1e.extra_data.json,381.55936,
0,60,31800000,2020-02-08 06:00:00.392,1965.5332,8000,2645,1735444,1581120000000,jpgso+yMpj,1743444,46,com.sec.android.app.shealth,2020-02-09 05:55:02.024,120000,74bad48e-bf9c-4c51-b025-81abf4107032,74bad48e-bf9c-4c51-b025-81abf4107032.extra_data.json,101.399994,
0,60,21720000,2020-04-16 06:00:11.272,2145.1191,34000,2820,1824245,1586995200000,jpgso+yMpj,1858245,50,com.sec.android.app.shealth,2020-04-17 05:15:12.066,50025,8993b278-df8e-4de8-aa78-3389d304aaf5,8993b278-df8e-4de8-aa78-3389d304aaf5.extra_data.json,107.26002,
0,60,24720000,2019-08-07 05:00:01.427,9459.163,31826,12761,8067218,1565136000000,eL5K8TBQJK,8099044,223,com.sec.android.app.shealth,2019-08-08 06:41:45.943,420000,a91f11af-a885-41a5-9289-ccdbaad1a009,a91f11af-a885-41a5-9289-ccdbaad1a009.extra_data.json,442.2398,
0,60,42300000,2019-06-24 06:00:00.936,2129.71,19101,2694,1731542,1561334400000,eL5K8TBQJK,1750643,46,com.sec.android.app.shealth,2019-06-25 05:46:09.029,120000,a7b84ffc-0099-4f4b-9706-c0f5cac086f5,a7b84ffc-0099-4f4b-9706-c0f5cac086f5.extra_data.json,100.4,
0,60,44580000,2020-01-16 06:00:00.224,3634.06,26400,4801,3146786,1579132800000,jpgso+yMpj,3173186,86,com.sec.android.app.shealth,2020-01-17 08:18:20.410,120000,509d4113-6239-49f3-a82e-bbf4f218c939,509d4113-6239-49f3-a82e-bbf4f218c939.extra_data.json,181.73994,
0,60,23520000,2019-04-02 07:00:00.588,4841.841,77028,6019,3847917,1554163200000,eL5K8TBQJK,3924945,108,com.sec.android.app.shealth,2019-04-03 05:34:33.771,60000,8cb831e1-a155-43a5-92cc-b712fca6c357,8cb831e1-a155-43a5-92cc-b712fca6c357.extra_data.json,230.94994,
0,60,21240000,2019-04-11 06:00:01.528,5753.254,41212,7350,4710195,1554940800000,eL5K8TBQJK,4751407,130,com.sec.android.app.shealth,2019-04-12 05:59:46.454,667971,1e59414b-e508-4001-b98d-2263415aa199,1e59414b-e508-4001-b98d-2263415aa199.extra_data.json,262.14096,
0,60,21060000,2020-04-22 06:00:01.944,2403.849,5740,3271,2154448,1587513600000,jpgso+yMpj,2160188,58,com.sec.android.app.shealth,2020-04-23 05:35:11.477,60000,79d5b0e8-f917-4401-8fff-476fee4831f4,79d5b0e8-f917-4401-8fff-476fee4831f4.extra_data.json,124.85001,
0,60,21600000,2020-02-14 06:00:00.651,8675.338,19600,11668,7635470,1581638400000,jpgso+yMpj,7655070,211,com.sec.android.app.shealth,2020-02-15 06:55:17.583,891520,5789d594-2039-4d40-b252-657e3f1fa1f7,5789d594-2039-4d40-b252-657e3f1fa1f7.extra_data.json,438.06357,
0,60,20220000,2020-01-22 06:00:00.384,7180.596,80961,9266,5811152,1579651200000,jpgso+yMpj,5892113,161,com.sec.android.app.shealth,2020-01-23 07:35:29.640,673170,94ccf3a0-9a2f-4c3b-b207-c4b3b3b70b36,94ccf3a0-9a2f-4c3b-b207-c4b3b3b70b36.extra_data.json,371.78662,
0,60,24300000,2019-12-06 06:00:01.470,5700.7295,49814,7821,4932898,1575590400000,eL5K8TBQJK,4982712,136,com.sec.android.app.shealth,2019-12-07 06:21:38.178,1186620,609df6a1-42db-458c-b81f-3ee56987f06e,609df6a1-42db-458c-b81f-3ee56987f06e.extra_data.json,276.68036,
0,60,27000000,2020-04-28 06:00:01.040,1268.0331,2800,1725,1145906,1588032000000,jpgso+yMpj,1148706,31,com.sec.android.app.shealth,2020-04-29 07:35:17.951,41354,33c49de0-52d6-4d16-8305-8d20e3c2bef3,33c49de0-52d6-4d16-8305-8d20e3c2bef3.extra_data.json,64.22001,
0,60,14820000,2019-05-02 06:00:00.441,1949.6805,21600,2461,1582064,1556755200000,eL5K8TBQJK,1603664,43,com.sec.android.app.shealth,2019-05-03 05:38:54.005,60000,013dfe2a-d0c9-45b0-88b4-e723617c8383,013dfe2a-d0c9-45b0-88b4-e723617c8383.extra_data.json,94.13998,
0,60,22320000,2020-01-28 06:00:00.581,8468.092,29159,11358,7249818,1580169600000,jpgso+yMpj,7278977,200,com.sec.android.app.shealth,2020-01-29 05:55:12.093,799790,b2bb391a-6561-4add-aecb-dec8e1f6f8ed,b2bb391a-6561-4add-aecb-dec8e1f6f8ed.extra_data.json,418.09485,
0,60,16560000,2019-05-08 06:00:00.574,5508.551,49818,6962,4446471,1557273600000,eL5K8TBQJK,4496289,123,com.sec.android.app.shealth,2019-05-09 04:46:34.430,600000,539e7dfe-f8b9-4945-b5ad-56f7ba3dd9b8,539e7dfe-f8b9-4945-b5ad-56f7ba3dd9b8.extra_data.json,256.42,
0,60,8160000,2020-05-04 06:00:00.560,2274.6257,6800,3098,2054330,1588550400000,jpgso+yMpj,2061130,56,com.sec.android.app.shealth,2020-05-05 05:35:18.622,120000,36ad942a-1ce5-4b03-a9da-0b16cbd2bc9d,36ad942a-1ce5-4b03-a9da-0b16cbd2bc9d.extra_data.json,113.24001,
0,60,14700000,2020-02-20 06:00:00.534,17394.467,1344821,22476,12102578,1582156800000,jpgso+yMpj,13447399,371,com.sec.android.app.shealth,2020-02-21 14:57:09.367,3081489,e72e6216-0f7e-41e5-9cd3-0945ec271117,e72e6216-0f7e-41e5-9cd3-0945ec271117.extra_data.json,980.6562,
0,60,21300000,2019-03-14 07:00:01.421,3702.7407,32808,4650,2982788,1552521600000,eL5K8TBQJK,3015596,81,com.sec.android.app.shealth,2019-03-15 05:06:07.351,120000,a872f385-fa60-4452-bd4a-e9f6b85e4482,a872f385-fa60-4452-bd4a-e9f6b85e4482.extra_data.json,176.28001,
871200,60,29520000,2020-02-03 07:00:00.598,4023.508,8400,5821,3557640,1580688000000,jpgso+yMpj,4437240,121,com.sec.android.app.shealth,2020-02-04 12:17:34.440,871200,d234a2a2-94ac-40c6-89c3-e7d34dee4c60,d234a2a2-94ac-40c6-89c3-e7d34dee4c60.extra_data.json,278.58093,
0,60,30960000,2020-05-10 06:00:00.250,1396.1227,14000,1861,1217942,1589068800000,jpgso+yMpj,1231942,33,com.sec.android.app.shealth,2020-05-11 05:54:14.942,51359,ef9dd0c7-d023-4cdd-bb28-3f40f741c48c,ef9dd0c7-d023-4cdd-bb28-3f40f741c48c.extra_data.json,72.95001,
0,60,34200000,2019-06-15 06:00:00.525,2840.8403,20000,3619,2378462,1560556800000,eL5K8TBQJK,2398462,65,com.sec.android.app.shealth,2019-06-16 06:23:06.676,60000,f0eba2bf-1d26-4095-8e58-8a73a608bea7,f0eba2bf-1d26-4095-8e58-8a73a608bea7.extra_data.json,136.51996,
0,60,31440000,2019-05-19 07:16:58.166,1355.9697,3200,1764,1167887,1558224000000,eL5K8TBQJK,1171087,31,com.sec.android.app.shealth,2019-05-20 04:58:14.601,60000,66e2202f-90cb-4cc7-88a1-0488d34c36a9,66e2202f-90cb-4cc7-88a1-0488d34c36a9.extra_data.json,65.409996,
0,60,21300000,2019-10-05 05:00:02.115,12074.233,99074,17310,11421831,1570233600000,eL5K8TBQJK,11520905,318,com.sec.android.app.shealth,2019-10-06 15:36:52.053,1914680,046dbb7d-78f5-4ba1-bace-2ebb50223295,046dbb7d-78f5-4ba1-bace-2ebb50223295.extra_data.json,582.26306,
0,60,19920000,2020-02-26 06:00:00.453,8101.772,9957,10810,6798002,1582675200000,jpgso+yMpj,6807959,188,com.sec.android.app.shealth,2020-02-27 07:55:21.442,1120040,3eeb1bf4-ed65-436e-8ed0-a75124d8435d,3eeb1bf4-ed65-436e-8ed0-a75124d8435d.extra_data.json,384.8804,
0,60,36960000,2020-05-16 06:00:00.616,3019.523,15600,4011,2639956,1589587200000,jpgso+yMpj,2655556,71,com.sec.android.app.shealth,2020-05-17 08:35:35.680,60000,dfcb5648-6d4f-4227-b626-13c1aca32036,dfcb5648-6d4f-4227-b626-13c1aca32036.extra_data.json,150.64995,
0,60,16440000,2019-04-01 07:00:00.981,3092.1995,32756,3850,2510543,1554076800000,eL5K8TBQJK,2543299,68,com.sec.android.app.shealth,2019-04-02 06:29:17.257,60000,5ff680d7-ee19-498d-8b26-22f19c5df480,5ff680d7-ee19-498d-8b26-22f19c5df480.extra_data.json,151.56996,
0,60,21600000,2019-05-24 06:00:01.091,6159.561,86483,7810,4990677,1558656000000,eL5K8TBQJK,5077160,140,com.sec.android.app.shealth,2019-05-25 05:18:04.437,240000,fef75adb-5243-472b-bdc6-db6f72091477,fef75adb-5243-472b-bdc6-db6f72091477.extra_data.json,291.5499,
0,60,18720000,2020-03-03 06:00:01.591,4493.6304,21200,5977,3592349,1583193600000,jpgso+yMpj,3613549,98,com.sec.android.app.shealth,2020-03-04 07:35:11.210,360000,3a4c970e-03f9-4e3e-beca-ead0449da5c5,3a4c970e-03f9-4e3e-beca-ead0449da5c5.extra_data.json,221.02003,
0,60,31500000,2020-02-09 06:00:00.755,7814.1655,25714,10308,6520825,1581206400000,jpgso+yMpj,6546539,180,com.sec.android.app.shealth,2020-02-10 12:21:04.088,942600,5e14cde2-dac7-469b-b7af-09a10adbb568,5e14cde2-dac7-469b-b7af-09a10adbb568.extra_data.json,367.93414,
0,60,34320000,2020-05-22 06:00:00.808,1829.2397,10400,2437,1606106,1590105600000,jpgso+yMpj,1616506,43,com.sec.android.app.shealth,2020-05-23 07:35:18.181,120000,e92468b1-cdf3-4bfd-b3a1-ca226bd29264,e92468b1-cdf3-4bfd-b3a1-ca226bd29264.extra_data.json,91.050964,
624680,60,20040000,2020-05-28 06:00:00.507,1323.3105,4400,2201,1161200,1590624000000,jpgso+yMpj,1790280,48,com.sec.android.app.shealth,2020-05-29 06:35:08.295,624680,0259e79b-45f4-46dc-ad05-1bd63837d81d,0259e79b-45f4-46dc-ad05-1bd63837d81d.extra_data.json,112.76387,
0,60,47400000,2020-02-15 06:00:00.744,1530.265,8800,2047,1324602,1581724800000,jpgso+yMpj,1333402,36,com.sec.android.app.shealth,2020-02-16 07:22:30.886,60000,da049f85-d48f-48f6-a596-cfc06ede985c,da049f85-d48f-48f6-a596-cfc06ede985c.extra_data.json,76.81,
0,60,42480000,2019-02-10 07:00:00.947,2403.59,18400,3061,1984902,1549756800000,eL5K8TBQJK,2003302,55,com.sec.android.app.shealth,2019-02-11 06:40:00.849,120000,6402cb8a-1adb-4cf7-965b-9eb312d4daf9,6402cb8a-1adb-4cf7-965b-9eb312d4daf9.extra_data.json,118.369995,
0,60,20280000,2019-02-28 07:00:01.224,2223.6099,39057,2747,1742498,1551312000000,eL5K8TBQJK,1781555,48,com.sec.android.app.shealth,2019-03-01 07:00:01.061,120000,fcdc2a78-891c-4d59-8a0b-1d9f8e4edd5f,fcdc2a78-891c-4d59-8a0b-1d9f8e4edd5f.extra_data.json,107.18999,
0,60,12720000,2020-03-09 06:00:00.553,7035.1816,36980,9314,6127969,1583712000000,jpgso+yMpj,6164949,170,com.sec.android.app.shealth,2020-03-10 08:15:10.569,873100,512476e1-e10d-4616-b7ba-e29dd72aa963,512476e1-e10d-4616-b7ba-e29dd72aa963.extra_data.json,346.37592,
0,60,22560000,2019-09-09 05:00:01.285,7466.1553,15555,10175,6406267,1567987200000,eL5K8TBQJK,6421822,176,com.sec.android.app.shealth,2019-09-10 04:50:56.301,704640,04a71718-aec0-466c-946c-afeb6c3d317e,04a71718-aec0-466c-946c-afeb6c3d317e.extra_data.json,351.49918,
0,60,21960000,2019-04-29 06:00:00.457,7261.9297,174777,9052,5611020,1556496000000,eL5K8TBQJK,5785797,158,com.sec.android.app.shealth,2019-04-30 06:10:49.448,120000,4bb594da-deb9-4c82-b59d-c4d1274b4a07,4bb594da-deb9-4c82-b59d-c4d1274b4a07.extra_data.json,356.04974,
0,60,33540000,2019-07-09 06:00:00.705,2444.0898,16000,3085,1958679,1562630400000,eL5K8TBQJK,1974679,53,com.sec.android.app.shealth,2019-07-10 05:13:21.492,300000,40a0e38c-11d3-44e1-a3e2-4b656420e719,40a0e38c-11d3-44e1-a3e2-4b656420e719.extra_data.json,111.799965,
0,60,12780000,2020-03-15 06:00:00.505,23321.293,187217,30720,19420590,1584230400000,jpgso+yMpj,19607807,543,com.sec.android.app.shealth,2020-03-16 06:08:34.021,1722910,fc2ed250-359e-4168-87bb-295c7c87c0b6,fc2ed250-359e-4168-87bb-295c7c87c0b6.extra_data.json,1114.6145,
