com.samsung.shealth.tracker.pedometer_step_count,6100041,2
duration,run_step,version_code,walk_step,com.samsung.health.step_count.create_time,com.samsung.health.step_count.distance,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.custom,com.samsung.health.step_count.count,com.samsung.health.step_count.end_time,com.samsung.health.step_count.speed,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.start_time,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.update_time,com.samsung.health.step_count.datauuid,com.samsung.health.step_count.calorie,com.samsung.health.step_count.sample_position_type
19703,0,4,32,1589775307140,22.44,UTC-0500,,32,1589774939999,1.1388888,hytsFLPcD3,1589774880000,com.sec.android.app.shealth,1589775307141,158dea31-226b-1463-990b-c4ecfe3024af,1.17,230002,
9960,0,4,15,1590608956540,10.79,UTC-0500,,15,1590608940000,1.0833334,jpgso+yMpj,1590608880000,com.sec.android.app.shealth,1590608956540,3bbfc182-8b49-43b8-a41c-88caac15d88f,0.55,,
4960,0,4,7,1590362155022,4.9800005,UTC-0500,,7,1590362160000,1.0039228,jpgso+yMpj,1590362100000,com.sec.android.app.shealth,1590362155590,a83d325c-6499-42bb-b51c-8c11c9406508,0.26,,
4233,0,4,8,1590362175889,5.8900003,UTC-0500,,8,1590362220000,1.3912741,jpgso+yMpj,1590362160000,com.sec.android.app.shealth,1590362176652,9c93151d-392b-4fe0-a35f-62e4792f6f22,0.29,,
6311,0,4,8,1590527701382,5.61,UTC-0500,,8,1590527700000,0.8888889,jpgso+yMpj,1590527640000,com.sec.android.app.shealth,1590527701382,77d79778-9dc0-4bb6-9ed9-dc567644f557,0.3,,
8794,0,4,13,1589808138326,9.47,UTC-0500,,13,1589808180000,1.0768101,jpgso+yMpj,1589808120000,com.sec.android.app.shealth,1589808338866,c956b20e-6f9e-4a33-a036-bbdca219bb7a,0.48,,
15454,0,4,25,1590528128745,18.38,UTC-0500,,25,1590528180000,1.1892796,jpgso+yMpj,1590528120000,com.sec.android.app.shealth,1590528141354,77fbc9d5-8ecd-4360-b829-23e73cab1654,0.9800002,,
12036,0,4,22,1589808910276,17.72,UTC-0500,,22,1589808720000,1.4722222,jpgso+yMpj,1589808660000,com.sec.android.app.shealth,1589808910276,2714b13c-92e6-4195-bd7c-1f68302d549b,0.95,,
20142,0,4,33,1590608957853,24.38,UTC-0500,,33,1590609000000,1.2103543,jpgso+yMpj,1590608940000,com.sec.android.app.shealth,1590608998929,6855028d-11f1-42e5-8c17-37a12c91914d,1.23,,
20930,0,4,38,1590528901380,29.07,UTC-0500,,38,1590528660000,1.3888888,jpgso+yMpj,1590528600000,com.sec.android.app.shealth,1590528901380,6b85b740-6e73-47d4-a86e-28484afda01e,1.36,,
43470,0,4,58,1590366311977,53.13,UTC-0500,,73,1590366240000,1.2222222,jpgso+yMpj,1590366180000,com.sec.android.app.shealth,1590366311977,b70cc4ad-6186-4c4e-8ab4-4d519638414d,2.8,,
6858,0,4,10,1589809364387,7.24,UTC-0500,,10,1589809080000,1.0555556,jpgso+yMpj,1589809020000,com.sec.android.app.shealth,1589809364387,554987d3-5ea3-49ed-93d6-ff756fe03478,0.4,,
9421,0,4,15,1590528901431,10.73,UTC-0500,,15,1590528900000,1.1388888,jpgso+yMpj,1590528840000,com.sec.android.app.shealth,1590528901431,592097ff-e9a4-4342-a236-608d70ee1484,0.56,,
7303,0,4,15,1589806972683,11.97,UTC-0500,,15,1589806979999,1.6388888,hytsFLPcD3,1589806920000,com.sec.android.app.shealth,1589806972684,9a751653-960a-6764-e972-94805ea2d00e,0.43,230002,
2211,0,4,1,1590366312016,2.58,UTC-0500,,6,1590366300000,1.1666666,jpgso+yMpj,1590366240000,com.sec.android.app.shealth,1590366312016,f2b54bd6-5e84-48e4-843a-cfb5c8076027,0.24,,
28231,0,4,40,1590609793955,35.53,UTC-0500,,49,1590609840000,1.2585413,jpgso+yMpj,1590609780000,com.sec.android.app.shealth,1590609930023,2ddda5ec-dfb4-4ff8-a081-fc3c4a75a468,1.81,,
10910,0,4,20,1589820814745,14.85,UTC-0500,,20,1589820779999,1.3611112,hytsFLPcD3,1589820720000,com.sec.android.app.shealth,1589820814746,33202637-9dd8-55ee-1950-d4cb754fa64d,0.69,230002,
4513,0,4,7,1590609930042,5.14,UTC-0500,,7,1590609900000,1.1388888,jpgso+yMpj,1590609840000,com.sec.android.app.shealth,1590609930042,7b800102-3814-450e-a620-f677feb209f1,0.25,,
12012,0,4,20,1590366314161,15.040001,UTC-0500,,20,1590366360000,1.2519915,jpgso+yMpj,1590366300000,com.sec.android.app.shealth,1590366374440,10b4239a-9fe6-4dbd-a121-294be08e51be,0.69,,
12739,0,4,18,1590610700335,12.88,UTC-0500,,18,1590610740000,1.0110425,jpgso+yMpj,1590610680000,com.sec.android.app.shealth,1590610714892,980a3ed4-2ff9-4c87-9fe9-153eaa2f31f8,0.62,,
13680,0,4,22,1590373459926,15.96,UTC-0500,,22,1590373260000,1.1666666,jpgso+yMpj,1590373200000,com.sec.android.app.shealth,1590373459926,ef0f2702-7161-4733-a16b-946c07d765b9,0.83,,
6014,0,4,9,1590623098905,6.57,UTC-0500,,9,1590623100000,1.092437,jpgso+yMpj,1590623040000,com.sec.android.app.shealth,1590623168056,c31e8311-d134-44a5-93ac-c9cb37d7fb04,0.34,,
5568,0,4,7,1590610769276,4.95,UTC-0500,,7,1590610800000,0.8888889,jpgso+yMpj,1590610740000,com.sec.android.app.shealth,1590610769276,b3857682-1136-4a9f-b80c-a484d248ced2,0.26,,
10506,0,4,12,1590623168072,12.55,UTC-0500,,17,1590623160000,1.1944444,jpgso+yMpj,1590623100000,com.sec.android.app.shealth,1590623168072,8772bc10-58c3-4d99-ad42-c429a55fbeca,0.65,,
23826,0,4,35,1590373459976,25.15,UTC-0500,,35,1590373320000,1.0555556,jpgso+yMpj,1590373260000,com.sec.android.app.shealth,1590373459976,e2b5b478-4747-4fae-a1a2-f165488bf31f,1.38,,
5862,0,4,11,1590528907637,8.29,UTC-0500,,11,1590528960000,1.414074,jpgso+yMpj,1590528900000,com.sec.android.app.shealth,1590528908640,833fd0d6-e504-49d6-bb83-ce7e4689c0a4,0.40999997,,
3877,0,4,8,1590611040509,6.14,UTC-0500,,8,1590611040000,1.5833334,jpgso+yMpj,1590610980000,com.sec.android.app.shealth,1590611040509,dc16cb2c-73df-4c7a-bede-2c29300a6a6b,0.28,,
0,0,4,5,1590623168086,0.0,UTC-0500,,0,1590623220000,0.0,jpgso+yMpj,1590623160000,com.sec.android.app.shealth,1590623168086,66c8b919-2a9b-4916-81ae-eb67dd25ffee,0.0,,
5080,0,4,10,1590529182694,7.62,UTC-0500,,10,1590529140000,1.5,jpgso+yMpj,1590529080000,com.sec.android.app.shealth,1590529182694,62bb051f-9638-4cee-9d0c-2510c521b551,0.35,,
12489,0,4,15,1590373459986,18.04,UTC-0500,,25,1590373500000,1.4444444,jpgso+yMpj,1590373440000,com.sec.android.app.shealth,1590373459986,ce0a011e-0b85-48f9-a000-fc4ccce74aa7,1.17,,
26930,0,4,40,1590623468847,29.13,UTC-0500,,40,1590623520000,1.0816547,jpgso+yMpj,1590623460000,com.sec.android.app.shealth,1590623524043,545de01e-eea4-46bd-b3a7-5f326187fd73,1.49,,
19264,0,4,30,1590611040999,22.27,UTC-0500,,30,1590611100000,1.156005,jpgso+yMpj,1590611040000,com.sec.android.app.shealth,1590611113598,751e51bf-de9b-42c9-94c9-8d53e9d37a44,1.0799999,,
14838,0,4,22,1590611113621,16.09,UTC-0500,,22,1590611160000,1.0843248,jpgso+yMpj,1590611100000,com.sec.android.app.shealth,1590611482570,f99144d2-7344-437c-aaab-2daa81fffde2,0.86,,
13339,0,4,19,1590611482577,13.71,UTC-0500,,19,1590611220000,1.0277778,jpgso+yMpj,1590611160000,com.sec.android.app.shealth,1590611482577,d189a9e6-3dd6-4a58-a268-00901af305de,0.7,,
21145,0,4,31,1590623906814,22.32,UTC-0500,,31,1590623940000,1.0555556,jpgso+yMpj,1590623880000,com.sec.android.app.shealth,1590623906814,66a3255f-800e-42f2-8a22-3d38cd99d576,1.22,,
26190,0,4,40,1590529182702,29.1,UTC-0500,,40,1590529200000,1.1111112,jpgso+yMpj,1590529140000,com.sec.android.app.shealth,1590529182702,3221a92e-ad2f-4f40-9432-8f2d177e1490,1.54,,
5920,0,4,10,1590623906814,7.4,UTC-0500,,10,1590623880000,1.25,jpgso+yMpj,1590623820000,com.sec.android.app.shealth,1590623906814,9f26d980-1e62-46d4-bdb6-b27e446f0169,0.37,,
7837,0,4,13,1590376413802,9.41,UTC-0500,,13,1590376440000,1.2006856,jpgso+yMpj,1590376380000,com.sec.android.app.shealth,1590376415812,62e990d9-3c93-4237-9c02-60428feb4a77,0.44,,
16684,0,4,30,1590614101912,22.71,UTC-0500,,30,1590613320000,1.3611112,jpgso+yMpj,1590613260000,com.sec.android.app.shealth,1590614101912,4aa9641f-c2f8-41f3-a10b-401b9b667ce5,1.09,,
10050,0,4,22,1590623906814,16.75,UTC-0500,,22,1590623820000,1.6666666,jpgso+yMpj,1590623760000,com.sec.android.app.shealth,1590623906814,5a5d0329-f425-4ecb-929f-49ad774e1665,0.74,,
3737,0,4,6,1590376780953,4.36,UTC-0500,,6,1590376800000,1.1666666,jpgso+yMpj,1590376740000,com.sec.android.app.shealth,1590376780953,816293d1-b936-4cae-a236-67f2abec687b,0.22,,
8983,0,4,15,1590614101940,10.98,UTC-0500,,15,1590613380000,1.2222222,jpgso+yMpj,1590613320000,com.sec.android.app.shealth,1590614101940,4f392dc1-0534-45a0-ac11-e0ad2c5d0c68,0.54,,
18978,0,4,32,1590611482625,24.25,UTC-0500,,32,1590611280000,1.2777778,jpgso+yMpj,1590611220000,com.sec.android.app.shealth,1590611482625,48d68379-4e1b-4bc2-897b-ee7702507782,1.2,,
22512,0,4,38,1590611482653,28.14,UTC-0500,,38,1590611340000,1.25,jpgso+yMpj,1590611280000,com.sec.android.app.shealth,1590611482653,4a0dda72-c8c5-4474-b53e-54fdf26b404a,1.38,,
15021,0,4,24,1590624273052,17.71,UTC-0500,,24,1590624300000,1.178983,jpgso+yMpj,1590624240000,com.sec.android.app.shealth,1590624791816,7c1b80e6-e234-47d3-bb6a-50653c572e2e,0.92,,
17838,0,4,26,1590611482679,18.83,UTC-0500,,26,1590611460000,1.0555556,jpgso+yMpj,1590611400000,com.sec.android.app.shealth,1590611482679,1252cd09-d3d2-47ce-b242-38b1ba46854c,0.98,,
30258,0,4,46,1590624791844,33.62,UTC-0500,,46,1590624480000,1.111111,jpgso+yMpj,1590624420000,com.sec.android.app.shealth,1590624791844,db8160aa-52a8-409b-b0a2-30122543e166,1.75,,
21852,0,4,27,1590378895235,28.53,UTC-0500,,43,1590378840000,1.3055556,jpgso+yMpj,1590378780000,com.sec.android.app.shealth,1590378895235,7b725763-c193-4d3b-b059-12f30033c796,1.65,,
11350,0,4,15,1590614101966,10.72,UTC-0500,,15,1590613980000,0.9444444,jpgso+yMpj,1590613920000,com.sec.android.app.shealth,1590614101966,c0ec4069-7a1b-4f7a-bd01-2173c589095d,0.55,,
15530,0,4,25,1590624791888,18.55,UTC-0500,,25,1590624540000,1.1944444,jpgso+yMpj,1590624480000,com.sec.android.app.shealth,1590624791888,4f088075-c031-4018-b001-140fe2ba1f39,0.97,,
8965,0,4,17,1590614101810,12.95,UTC-0500,,17,1590612960000,1.4444444,jpgso+yMpj,1590612900000,com.sec.android.app.shealth,1590614101810,7f4f6fbe-225e-490b-b082-cb1c20f3f353,0.6,,
10433,0,4,20,1590624791923,15.36,UTC-0500,,20,1590624600000,1.4722222,jpgso+yMpj,1590624540000,com.sec.android.app.shealth,1590624791923,173fda68-d2ef-493e-8974-e75a7d9618ac,0.66,,
15139,0,4,21,1590378895237,15.4800005,UTC-0500,,21,1590378900000,1.0224743,jpgso+yMpj,1590378840000,com.sec.android.app.shealth,1590378897375,f4ecca6b-11df-4e89-ae4a-eb33497c4c7a,0.7800001,,
7262,0,4,11,1590614101996,8.07,UTC-0500,,11,1590614040000,1.1111112,jpgso+yMpj,1590613980000,com.sec.android.app.shealth,1590614101996,57250be0-30d7-4709-ae9d-bb3a8fbfeb8f,0.41,,
5230,0,4,7,1590614101821,4.94,UTC-0500,,7,1590613020000,0.94444436,jpgso+yMpj,1590612960000,com.sec.android.app.shealth,1590614101821,a35da483-ba3e-4aed-a8ce-70600a9e513c,0.26,,
7555,0,4,15,1590614446531,11.57,UTC-0500,,15,1590614460000,1.5314002,jpgso+yMpj,1590614400000,com.sec.android.app.shealth,1590614447672,5eba1102-2ac5-4705-8e9a-6385bd8f4977,0.46,,
8964,0,4,14,1590614612288,10.21,UTC-0500,,14,1590614520000,1.1388888,jpgso+yMpj,1590614460000,com.sec.android.app.shealth,1590614612288,0fe5f5d1-f162-4c8d-bf24-6f2bd66fd1d9,0.53,,
17111,0,4,31,1590614101887,23.29,UTC-0500,,31,1590613080000,1.3611112,jpgso+yMpj,1590613020000,com.sec.android.app.shealth,1590614101887,b4d79d1b-6e68-48a9-ae0a-340bc4cb9365,1.1,,
5054,0,4,9,1590379491287,6.95,UTC-0500,,9,1590379500000,1.374981,jpgso+yMpj,1590379440000,com.sec.android.app.shealth,1590379493400,feec6c3f-674a-4a83-b81a-47e52152fd50,0.32999998,,
7661,0,4,13,1590624791940,9.79,UTC-0500,,13,1590624720000,1.2777778,jpgso+yMpj,1590624660000,com.sec.android.app.shealth,1590624791940,7b7defe7-6fdc-4164-b8e0-dc826043301f,0.48,,
21696,0,4,37,1590614612355,27.12,UTC-0500,,37,1590614580000,1.25,jpgso+yMpj,1590614520000,com.sec.android.app.shealth,1590614612355,18e00583-bace-4299-996b-f38c415a5e5a,1.35,,
5751,0,4,10,1590456219800,7.03,UTC-0500,,10,1590455999999,1.2222222,hytsFLPcD3,1590455940000,com.sec.android.app.shealth,1590456219801,baaa5756-20bd-c194-a89d-be4f0a1795bc,0.44,230002,
9864,0,4,19,1590379530941,14.679998,UTC-0500,,19,1590379560000,1.488227,jpgso+yMpj,1590379500000,com.sec.android.app.shealth,1590379537728,11ccce60-5ff7-4022-ba63-568710bfb1bb,0.6099999,,
14150,0,4,27,1590624791976,20.44,UTC-0500,,27,1590624780000,1.4444444,jpgso+yMpj,1590624720000,com.sec.android.app.shealth,1590624791976,315cc0b7-1412-4a85-9103-fd91dcdf8bd5,0.92,,
24244,0,4,35,1590614612380,25.369999,UTC-0500,,35,1590614640000,1.0464298,jpgso+yMpj,1590614580000,com.sec.android.app.shealth,1590614616224,3498064c-6ee4-497a-ba12-a69a09a79b56,1.3399998,,
10637,0,4,21,1590456219808,15.07,UTC-0500,,21,1590456059999,1.4166666,hytsFLPcD3,1590456000000,com.sec.android.app.shealth,1590456219808,01ec5128-af74-f9a9-8eac-9c1959e427a6,0.71,230002,
10025,0,4,16,1590379561565,11.87,UTC-0500,,16,1590379620000,1.1839293,jpgso+yMpj,1590379560000,com.sec.android.app.shealth,1590379574970,0a41ba4b-e200-444c-b6ca-a0668a815e57,0.59000003,,
16683,0,4,22,1590614668761,15.65,UTC-0500,,22,1590614700000,0.93804854,jpgso+yMpj,1590614640000,com.sec.android.app.shealth,1590614719099,c0709468-e593-4d11-b75c-d0a2e7564a2b,0.79999995,,
18007,0,4,36,1590456219814,24.01,UTC-0500,,36,1590456119999,1.3333334,hytsFLPcD3,1590456060000,com.sec.android.app.shealth,1590456219815,25df3dbf-72a1-b71c-e61f-449ed6334db8,1.14,230002,
7945,0,4,15,1590382053307,11.530001,UTC-0500,,15,1590382080000,1.4512149,jpgso+yMpj,1590382020000,com.sec.android.app.shealth,1590382059292,8cd1229e-e2d0-4a40-80a2-92cf189fde51,0.55,,
53683,0,4,81,1590614719116,58.64002,UTC-0500,,81,1590614760000,1.0923336,jpgso+yMpj,1590614700000,com.sec.android.app.shealth,1590615256259,43373697-8d1f-44ca-b0d3-b92c65bdb650,3.1099992,,
4788,0,4,9,1590625452609,7.0299997,UTC-0500,,9,1590625500000,1.4681597,jpgso+yMpj,1590625440000,com.sec.android.app.shealth,1590625454475,637d9f1b-9cd5-4d1f-ab94-5f9afb67c624,0.32,,
5258,0,4,9,1590625502498,6.7500005,UTC-0500,,9,1590625560000,1.2837555,jpgso+yMpj,1590625500000,com.sec.android.app.shealth,1590625505953,2e65d95f-60ee-4de6-9128-d771ca2ead44,0.32999998,,
34087,0,4,43,1590615256274,30.3,UTC-0500,,43,1590614820000,0.88888884,jpgso+yMpj,1590614760000,com.sec.android.app.shealth,1590615256274,ebd54b06-2267-478e-a0e9-4e04ce17d9f6,1.68,,
16870,0,4,32,1590619767275,23.9,UTC-0500,,32,1590619679999,1.4166666,hytsFLPcD3,1590619620000,com.sec.android.app.shealth,1590619767275,bc36249c-aa1c-44ce-f38b-cbdd09225c33,1.13,230002,
11498,0,4,18,1590383340358,13.440001,UTC-0500,,18,1590383400000,1.1688852,jpgso+yMpj,1590383340000,com.sec.android.app.shealth,1590383418329,d91ed666-9d90-4b33-ab03-07e8ae3a1090,0.67999995,,
31434,0,4,56,1590619767281,41.04,UTC-0500,,56,1590619739999,1.3055556,hytsFLPcD3,1590619680000,com.sec.android.app.shealth,1590619767281,b3f6ba6c-4277-4415-04ac-ecd61acd7cb5,2.03,230002,
6744,0,4,9,1590615256339,6.37,UTC-0500,,9,1590614880000,0.9444444,jpgso+yMpj,1590614820000,com.sec.android.app.shealth,1590615256339,e07555e3-f660-40f7-8732-3f1ca3516ef0,0.34,,
18179,0,4,29,1590619767286,20.3,UTC-0500,,29,1590619799999,1.1166373,hytsFLPcD3,1590619740000,com.sec.android.app.shealth,1590619770077,07808741-008a-ead7-c857-50edd35513b0,1.09,230002,
17410,0,4,28,1590456219821,21.28,UTC-0500,,28,1590456179999,1.2222222,hytsFLPcD3,1590456120000,com.sec.android.app.shealth,1590456219821,307fafd0-909f-24e0-512f-585c19335de3,1.02,230002,
6724,7,4,10,1590621301116,18.12,UTC-0500,,17,1590621299999,2.6944444,hytsFLPcD3,1590621240000,com.sec.android.app.shealth,1590621301117,efa3286f-2d2d-3c84-63bb-4b30481f6541,1.05,230002,
6483,0,4,14,1590383427953,11.29,UTC-0500,,14,1590383460000,1.7413545,jpgso+yMpj,1590383400000,com.sec.android.app.shealth,1590383435707,1b5b50bc-6aac-4090-9e1d-ff49add83734,0.48,,
17345,27,4,15,1590621321504,39.99,UTC-0500,,42,1590621359999,2.3055556,hytsFLPcD3,1590621300000,com.sec.android.app.shealth,1590621321504,724a00b1-81ec-cb46-f400-d547c826b1ee,2.62,230002,
12727,0,4,25,1590456229587,19.099,UTC-0500,,25,1590456239999,1.5006481,hytsFLPcD3,1590456180000,com.sec.android.app.shealth,1590456239329,1e932bd3-1b33-97e4-fb62-764e41202166,0.85,230002,
33225,0,4,54,1590615256354,39.669994,UTC-0500,,54,1590615300000,1.1939673,jpgso+yMpj,1590615240000,com.sec.android.app.shealth,1590615278867,177addea-d12b-490e-b221-aab85e24a493,2.0399997,,
13889,0,4,24,1590383497712,18.16,UTC-0500,,24,1590383520000,1.3074812,jpgso+yMpj,1590383460000,com.sec.android.app.shealth,1590383517307,3efe7417-a24e-4439-b972-14df0e86cd30,0.8499998,,
19041,0,4,34,1590623497325,24.86,UTC-0500,,34,1590623519999,1.3055556,hytsFLPcD3,1590623460000,com.sec.android.app.shealth,1590623497325,0f576fa4-e92a-17ac-d3f2-163d27d3966b,1.11,230002,
25452,0,4,46,1590456240309,34.204,UTC-0500,,46,1590456299999,1.3438501,hytsFLPcD3,1590456240000,com.sec.android.app.shealth,1590456531535,f5b8c3f0-ec31-31ec-7194-bb351cc82542,1.59,230002,
3569,0,4,8,1590616312344,6.1800003,UTC-0500,,8,1590616320000,1.73138,jpgso+yMpj,1590616260000,com.sec.android.app.shealth,1590616313967,18779f2b-74fa-45c6-b5a7-7f26ea4f7309,0.26999998,,
10279,0,4,18,1590383741671,13.55,UTC-0500,,18,1590383760000,1.3181773,jpgso+yMpj,1590383700000,com.sec.android.app.shealth,1590383759541,419b7a33-8215-4092-a945-46194da99651,0.64,,
10109,0,4,22,1590623596335,17.13,UTC-0500,,22,1590623579999,1.6944444,hytsFLPcD3,1590623520000,com.sec.android.app.shealth,1590623596336,075096c4-00f0-10ec-f702-94a4a7dc03af,0.79,230002,
10660,0,4,15,1590618270039,10.66,UTC-0500,,15,1590618300000,1.0,jpgso+yMpj,1590618240000,com.sec.android.app.shealth,1590618270039,0751d3e1-472a-49e9-ba57-c7ec5bf1448a,0.55,,
10118,0,4,23,1590623631527,18.27,UTC-0500,,23,1590623639999,1.8055556,hytsFLPcD3,1590623580000,com.sec.android.app.shealth,1590623631527,23e94790-a513-9ba7-886c-003204a365ee,0.73,230002,
3060,0,4,6,1590618352076,4.59,UTC-0500,,6,1590618360000,1.5,jpgso+yMpj,1590618300000,com.sec.android.app.shealth,1590618352076,0f285ef7-bf5d-4c59-af8d-c45d59314c8c,0.21,,
3487,0,4,6,1590383760236,4.5,UTC-0500,,6,1590383820000,1.2902313,jpgso+yMpj,1590383760000,com.sec.android.app.shealth,1590383762872,de7b7d84-5e6c-4694-9bd3-c89fa094b1ea,0.23999998,,
18512,0,4,29,1590456531542,20.57,UTC-0500,,29,1590456359999,1.1111112,hytsFLPcD3,1590456300000,com.sec.android.app.shealth,1590456531542,46a4b241-aff8-167b-a013-583d08d89547,1.04,230002,
15819,0,4,28,1590456560376,20.51,UTC-0500,,28,1590456599999,1.2965012,hytsFLPcD3,1590456540000,com.sec.android.app.shealth,1590456613371,335957c4-8528-0616-5c41-f5db6d76a982,0.94,230002,
16370,0,4,28,1590619515805,21.189999,UTC-0500,,28,1590619560000,1.2943726,jpgso+yMpj,1590619500000,com.sec.android.app.shealth,1590619554173,daa7243e-dc78-43a2-9255-76fa72aeef7a,1.04,,
10467,0,4,20,1590456685341,15.12,UTC-0500,,20,1590456659999,1.4444444,hytsFLPcD3,1590456600000,com.sec.android.app.shealth,1590456685341,c50979d3-fa80-2e74-6f6e-427fde6bbbe6,0.68,230002,
3290,0,4,6,1590384372159,4.57,UTC-0500,,6,1590384420000,1.3888888,jpgso+yMpj,1590384360000,com.sec.android.app.shealth,1590384372159,895612c0-0736-4121-bd2d-9af2465d68f9,0.21,,
5915,0,4,11,1590624144245,8.38,UTC-0500,,11,1590623759999,1.4166666,hytsFLPcD3,1590623700000,com.sec.android.app.shealth,1590624144245,981174bf-a57b-ebc4-ba1d-a7e313dbb4c3,0.32,230002,
12853,0,4,22,1590456685347,15.71,UTC-0500,,22,1590456719999,1.2222222,hytsFLPcD3,1590456660000,com.sec.android.app.shealth,1590456903125,57aeabf1-84dc-4cc7-b832-587ba4080708,0.76,230002,
5573,0,4,9,1590389794512,6.5199995,UTC-0500,,9,1590389820000,1.1697541,jpgso+yMpj,1590389760000,com.sec.android.app.shealth,1590389798919,9d19a520-f101-4d37-96a0-e5caf5a6e0f3,0.32999998,,
10384,0,4,18,1590456903143,12.98,UTC-0500,,18,1590456779999,1.25,hytsFLPcD3,1590456720000,com.sec.android.app.shealth,1590456903143,5dc105c2-f15c-bc7f-879a-05c9207df837,0.58,230002,
9354,0,4,16,1590389934989,11.820001,UTC-0500,,16,1590389940000,1.2635747,jpgso+yMpj,1590389880000,com.sec.android.app.shealth,1590389936847,a4c2d777-977f-4f95-981c-771bbb54ce78,0.55,,
7780,0,4,10,1590624144270,6.7,UTC-0500,,10,1590623879999,0.8611111,hytsFLPcD3,1590623820000,com.sec.android.app.shealth,1590624144270,1536b543-25e4-1edd-c961-40b58fd1ccc8,0.49,230002,
3635,0,4,7,1590389980393,5.29,UTC-0500,,7,1590390000000,1.4551562,jpgso+yMpj,1590389940000,com.sec.android.app.shealth,1590389981274,ccae6738-8dd5-4e3f-ab0b-68708f8d7f35,0.25,,
6518,0,4,10,1590458714340,6.7,UTC-0500,,10,1590458699999,1.0277778,hytsFLPcD3,1590458640000,com.sec.android.app.shealth,1590458714341,ef36f59e-fcdc-d8b9-fa75-6d801d7ab7e9,0.41,230002,
12943,0,4,22,1590624144278,15.82,UTC-0500,,22,1590623939999,1.2222222,hytsFLPcD3,1590623880000,com.sec.android.app.shealth,1590624144278,637a5aca-7c34-9320-4f0a-3daaa368cac2,0.73,230002,
7964,0,4,18,1590624324415,14.38,UTC-0500,,18,1590624299999,1.8055556,hytsFLPcD3,1590624240000,com.sec.android.app.shealth,1590624324415,bef14e08-b04e-5b28-49d3-202cd3a55246,0.58,230002,
6311,0,4,8,1590390045315,5.6099997,UTC-0500,,8,1590390060000,0.88888884,jpgso+yMpj,1590390000000,com.sec.android.app.shealth,1590390046932,a80848e6-76ad-4088-a60d-200f3a85994e,0.29999998,,
4414,0,4,10,1590353146544,7.97,UTC-0500,,10,1590353159999,1.8055556,hytsFLPcD3,1590353100000,com.sec.android.app.shealth,1590353146544,9d65af5f-7b47-1d13-bb40-47cf6f847b23,0.34,230002,
5067,0,4,10,1590458882341,7.32,UTC-0500,,10,1590458879999,1.4444444,hytsFLPcD3,1590458820000,com.sec.android.app.shealth,1590458882342,176ba808-d878-8dfa-b5aa-271000eb418a,0.4,230002,
6723,0,4,10,1590353224597,6.91,UTC-0500,,10,1590353219999,1.0277778,hytsFLPcD3,1590353160000,com.sec.android.app.shealth,1590353224597,bf9051de-aff9-1cf3-eadf-2d9f2e88b641,0.35,230002,
12067,0,4,22,1590461710117,16.76,UTC-0500,,22,1590461039999,1.3888888,hytsFLPcD3,1590460980000,com.sec.android.app.shealth,1590461710117,abc8d42a-bda9-b4fa-4bda-4349572db5c5,0.74,230002,
10125,0,4,16,1590354524612,11.25,UTC-0500,,16,1590354419999,1.1111112,hytsFLPcD3,1590354360000,com.sec.android.app.shealth,1590354524613,abfa3ecd-02c3-c7bc-5b3b-19d3d5c711a9,0.55,230002,
5926,0,4,14,1590634276353,11.03,UTC-0500,,14,1590634259999,1.8611112,hytsFLPcD3,1590634200000,com.sec.android.app.shealth,1590634276354,9b2ef536-39c7-3118-ebde-b584985e73ae,0.51,230002,
6784,0,4,14,1590624543328,10.93,UTC-0500,,14,1590624479999,1.6111112,hytsFLPcD3,1590624420000,com.sec.android.app.shealth,1590624543329,fa17e45d-c2be-cafa-0c56-3fb74a6eb7bd,0.46,230002,
7633,0,4,15,1590464494595,11.45,UTC-0500,,15,1590464459999,1.5,hytsFLPcD3,1590464400000,com.sec.android.app.shealth,1590464494596,c0042445-85d0-93d1-90a0-4988177f3cf6,0.5,230002,
8744,0,4,13,1590624543334,9.23,UTC-0500,,13,1590624539999,1.0555556,hytsFLPcD3,1590624480000,com.sec.android.app.shealth,1590624543334,ca2dcfb8-0d27-6bd4-1a7c-f274c5cd6088,0.46,230002,
9072,0,4,16,1590464516361,11.34,UTC-0500,,16,1590464519999,1.25,hytsFLPcD3,1590464460000,com.sec.android.app.shealth,1590464516361,86ef3ab2-59a7-5b8e-beec-8f1d16a841d8,0.62,230002,
16065,0,4,26,1590634276359,19.0,UTC-0500,,26,1590634319999,1.18269,hytsFLPcD3,1590634260000,com.sec.android.app.shealth,1590634403321,9a629529-4b98-54bc-6b09-da075b87fdcb,0.9,230002,
7927,0,4,14,1590624562380,10.35,UTC-0500,,14,1590624599999,1.3055556,hytsFLPcD3,1590624540000,com.sec.android.app.shealth,1590624562381,686cc2eb-cd82-bbfd-83ae-ceb27a4dd887,0.47,230002,
